Age,Gender,House_size,State,Time,Y_Actual,state_impact,spend,Y_RN
42,1,769,IL,56:52.8,1,1,0.78960895,0.13
44,1,2065,IL,52:24.7,1,1,0.876085606,0.33
45,0,1869,TX,55:54.7,0,1,0.859998427,0.29
42,0,521,NY,22:36.0,0,5,0.360943881,0.54
52,1,805,FL,33:49.3,1,1,0.294367024,0.09
47,0,1936,TX,29:50.2,0,1,0.468549418,0.29
48,1,2473,CA,13:35.1,1,5,0.682236351,0.1
58,1,2486,IL,53:02.7,1,1,0.802505247,0.08
49,0,1253,IL,34:57.8,0,1,0.511431602,0.07
42,1,662,FL,53:24.6,1,1,0.236256188,0.23
54,0,1039,FL,06:54.1,0,1,0.989703332,0.18
54,1,847,FL,20:55.5,1,1,0.027607929,0.03
45,1,2669,CA,38:07.1,0,5,0.902985716,0.45
58,0,1382,TX,46:27.4,0,1,0.436269322,0.23
47,1,2392,TX,00:04.2,0,1,0.010233332,0.91
42,1,1679,FL,18:52.6,1,1,0.124353013,0.11
51,1,1164,CA,10:17.8,1,5,0.834175604,0.32
53,0,2972,NY,45:55.1,0,5,0.633909456,0.78
53,0,2533,CA,02:52.2,0,5,0.361907684,0.56
57,0,2097,NY,43:40.8,0,5,0.054772854,0.38
59,1,2448,FL,22:50.6,1,1,0.507637483,0.5
50,0,1885,IL,27:37.6,0,1,0.036083617,0.85
40,0,2682,TX,08:18.9,0,1,0.396520356,0.03
53,1,1857,NY,38:18.0,1,5,0.191858201,0.18
46,1,1482,NY,44:05.4,1,5,0.712289892,0.3
44,0,729,FL,01:55.3,0,1,0.263373105,0.11
60,1,2907,FL,54:43.9,0,1,0.814266005,0.88
52,1,509,TX,14:57.1,0,1,0.462139138,0.76
49,1,1403,NY,20:24.2,1,5,0.062265927,0.28
50,1,1061,CA,54:48.0,0,5,0.225175456,0.95
48,0,2373,CA,58:46.8,0,5,0.554511252,0.4
52,1,1407,NY,57:34.4,1,5,0.963665266,0.32
50,0,2426,FL,35:43.6,0,1,0.405709641,0.26
60,0,2817,CA,01:18.1,0,5,0.644054844,0.84
47,0,1350,NY,36:02.2,0,5,0.279350797,0.37
42,1,1154,TX,34:22.2,0,1,0.403623021,0.67
44,1,997,CA,41:25.6,0,5,0.054599105,0.93
55,1,2948,IL,31:13.7,0,1,0.916565732,0.8
54,1,1574,IL,43:45.1,1,1,0.059001934,0.53
56,0,614,FL,27:55.0,0,1,0.709622584,0.34
46,0,2907,CA,32:02.7,0,5,0.869921684,0.13
52,1,1865,CA,33:05.6,1,5,0.467320963,0.21
57,0,492,TX,38:58.9,0,1,0.361110954,0.08
45,0,1988,CA,53:08.6,0,5,0.64919485,0.02
51,0,494,NY,16:41.7,0,5,0.906464315,0.71
45,1,1490,CA,31:59.3,0,5,0.221986356,0.79
52,0,771,CA,34:38.6,0,5,0.732209643,0.08
57,0,1075,CA,37:50.0,0,5,0.58270748,0.09
41,1,635,TX,05:49.8,0,1,0.562493861,0.36
54,1,2103,TX,01:25.1,1,1,0.484778987,0.05
51,0,2151,NY,53:27.8,0,5,0.211130146,0.56
40,0,1365,CA,45:19.5,0,5,0.995980845,0.9
50,0,2542,NY,08:34.5,0,5,0.817034328,0.31
58,1,1794,TX,47:03.1,1,1,0.348985143,0.16
43,1,2109,NY,47:01.1,0,5,0.856746509,0.6
49,1,454,NY,57:58.4,0,5,0.346969208,0.6
46,0,1179,IL,36:58.7,0,1,0.177625909,0.89
41,1,2732,CA,22:15.2,0,5,0.786617373,0.55
59,1,2582,NY,27:11.0,1,5,0.240389124,0.16
54,0,2975,CA,15:18.5,0,5,0.08022836,0.73
42,0,564,TX,14:01.0,0,1,0.549509394,0.56
59,0,1681,CA,02:37.2,0,5,0.258545733,0.1
47,0,2822,CA,59:44.2,0,5,0.937656613,0.34
55,1,998,NY,56:11.1,1,5,0.336374302,0.27
56,1,1648,TX,13:45.2,1,1,0.522550555,0.45
42,0,2976,CA,08:20.0,0,5,0.156204024,0.76
56,1,1626,CA,52:12.0,1,5,0.598055538,0.32
47,0,1925,FL,13:43.7,0,1,0.402970554,0.17
41,0,2275,IL,15:03.5,0,1,0.457632755,0.96
60,1,1763,IL,47:30.1,0,1,0.027068863,0.79
51,1,1658,TX,36:34.8,0,1,0.341316707,0.74
56,1,640,TX,38:54.4,1,1,0.824537404,0.25
55,1,488,NY,45:08.2,1,5,0.239468853,0.55
56,1,762,NY,14:23.3,0,5,0.407699928,0.85
42,1,976,TX,18:08.1,0,1,0.336086531,0.8
42,0,2154,IL,52:51.2,0,1,0.835872652,0.29
42,0,1814,TX,50:22.1,0,1,0.323564948,0.44
49,1,971,FL,26:19.9,1,1,0.641284315,0.21
57,1,617,FL,06:55.1,0,1,0.264218106,0.76
48,1,448,IL,53:38.6,1,1,0.520127754,0.37
41,1,969,FL,14:31.3,1,1,0.724784471,0.22
52,0,1368,CA,00:36.9,0,5,0.897568535,0.09
46,0,2873,CA,40:06.4,0,5,0.132832988,0.3
40,1,2625,CA,36:53.8,0,5,0.301736528,0.52
42,1,2996,NY,16:51.2,0,5,0.897921534,0.75
54,0,2915,CA,56:59.4,0,5,0.836200895,0.8
43,0,2527,TX,33:58.8,0,1,0.530377197,0.14
41,1,1519,TX,05:41.5,0,1,0.99650979,0.63
51,1,2573,FL,51:54.4,0,1,0.134887547,0.56
45,0,2504,NY,09:04.3,0,5,0.828073153,0.72
44,0,2739,NY,03:37.4,0,5,0.583469284,0.97
49,0,2077,CA,26:37.0,0,5,0.435702354,0.55
56,1,2844,TX,42:27.2,0,1,0.843225508,0.8
40,1,1483,TX,30:34.2,1,1,0.179293868,0.24
59,0,2328,IL,14:20.5,0,1,0.074130574,0.38
58,1,1759,TX,31:37.6,1,1,0.991585692,0.2
55,1,2754,NY,51:34.4,0,5,0.365084612,0.63
55,0,2854,TX,09:46.7,0,1,0.134973234,0.83
51,1,1118,CA,32:23.6,0,5,0.883304374,0.93
54,1,2946,IL,32:23.0,0,1,0.69008638,0.7
59,0,2586,FL,19:06.0,0,1,0.853988471,0.54
57,1,1199,CA,32:50.7,1,5,0.241102527,0.59
42,1,1400,CA,18:38.1,1,5,0.186597708,0.04
54,0,1179,IL,56:17.0,0,1,0.977948314,0.32
49,1,811,FL,33:41.0,1,1,0.44829683,0.22
42,0,1890,CA,14:14.0,0,5,0.21328444,0.97
48,1,648,CA,31:15.2,1,5,0.991570998,0.15
45,0,489,IL,37:45.8,0,1,0.003664822,0.2
47,1,457,TX,16:47.9,1,1,0.863135586,0.12
52,1,469,NY,05:03.2,0,5,0.679944462,0.58
40,0,1301,FL,04:04.6,0,1,0.630893419,0.01
50,0,1891,FL,07:29.5,0,1,0.329027253,0.57
40,0,2750,NY,43:04.5,0,5,0.644782108,0.63
40,1,521,NY,57:00.2,1,5,0.318118807,0.24
50,1,2204,FL,43:07.6,1,1,0.245618733,0.43
44,0,1697,NY,03:58.7,0,5,0.393268378,0.35
48,1,1137,TX,46:37.9,0,1,0.561054422,0.92
57,1,2328,FL,15:09.2,0,1,0.573447803,0.9
40,0,1901,IL,42:37.0,0,1,0.929405183,0.86
51,0,493,TX,51:35.1,0,1,0.750112781,0.06
46,1,2619,FL,57:32.6,1,1,0.86619447,0.37
48,0,1663,NY,32:54.7,0,5,0.260731579,0.32
47,0,2869,CA,52:01.3,0,5,0.846382569,0.85
42,1,1247,IL,54:39.5,0,1,0.026785949,0.45
55,1,2295,IL,56:50.8,1,1,0.492041833,0.02
55,1,1884,TX,26:06.9,1,1,0.201816629,0.48
44,0,2062,TX,05:43.5,0,1,0.642754237,0.87
59,1,1744,FL,45:37.1,1,1,0.732679714,0.57
60,0,2871,CA,08:47.2,0,5,0.511906726,0.49
46,1,2537,CA,48:10.1,1,5,0.973291078,0.04
42,0,883,CA,27:11.9,0,5,0.568779965,0.04
46,0,1239,TX,01:59.5,0,1,0.425049812,0.18
45,0,1273,NY,11:06.3,0,5,0.199641571,0.68
42,0,1518,CA,43:29.8,0,5,0.487572846,0.73
58,0,1304,IL,16:44.8,0,1,0.499326349,0.29
58,1,1195,CA,34:46.9,0,5,0.57217627,0.83
43,0,2429,NY,33:34.4,0,5,0.944011183,0.84
44,0,2074,CA,43:26.5,0,5,0.12509462,0.13
43,1,1213,TX,10:38.3,0,1,0.63980407,0.63
47,0,2260,FL,18:22.9,0,1,0.380812999,0.74
55,1,514,CA,13:10.2,1,5,0.614442931,0.44
42,0,1505,TX,24:40.6,0,1,0.917595028,0.33
60,0,2338,CA,30:00.8,0,5,0.594446401,0.11
51,0,1450,TX,14:58.2,0,1,0.061040364,0.32
57,1,1650,CA,26:04.6,1,5,0.333942237,0.41
41,1,1038,IL,02:06.5,0,1,0.209929073,0.86
40,0,2160,CA,48:11.5,0,5,0.247312883,0.15
52,0,1742,FL,00:26.9,0,1,0.316582894,0.27
57,0,743,FL,10:40.8,0,1,0.654312247,0.38
51,1,2258,NY,16:57.8,0,5,0.06234898,0.65
42,1,1652,NY,48:31.8,0,5,0.93545754,0.59
41,1,1595,TX,15:28.6,0,1,0.095161776,0.41
52,1,1146,FL,47:31.0,0,1,0.023142415,0.98
48,0,1542,TX,40:17.8,0,1,0.577495849,0.61
46,1,2599,CA,01:39.2,1,5,0.915762945,0.19
50,0,2578,IL,27:55.8,0,1,0.920918268,0.05
58,1,1678,TX,15:31.8,1,1,0.231140852,0.1
46,0,2953,NY,40:27.6,0,5,0.132425863,0.61
48,0,492,FL,43:31.0,0,1,0.608432531,0.04
49,1,1348,CA,51:48.4,1,5,0.751481319,0.24
46,1,1526,TX,43:27.4,1,1,0.687631327,0.29
56,1,2098,NY,35:33.5,0,5,0.099223728,0.87
46,1,625,CA,06:51.8,0,5,0.522049467,0.43
54,1,993,NY,50:14.5,1,5,0.737734953,0.41
47,0,2369,FL,39:46.0,0,1,0.517222452,0.5
59,1,493,NY,25:08.3,0,5,0.868765768,0.76
52,0,588,FL,22:12.9,0,1,0.170575599,0.87
57,0,820,IL,00:32.8,0,1,0.487264722,0.02
48,1,1590,FL,26:49.1,1,1,0.248947167,0.1
45,1,2455,FL,54:20.9,0,1,0.516193694,0.61
49,0,1121,CA,57:20.4,0,5,0.847366882,0.92
47,0,690,FL,02:06.2,0,1,0.927769521,0.54
59,1,680,FL,35:28.2,1,1,0.437088731,0.68
53,0,815,TX,08:34.5,0,1,0.164527567,0.77
44,0,2741,FL,23:33.2,0,1,0.455511681,0.23
43,0,1177,CA,17:31.2,0,5,0.262918426,0.36
42,1,2846,IL,56:10.9,0,1,0.70707492,0.89
46,1,1497,NY,58:42.6,0,5,0.044553223,0.56
44,0,1494,NY,42:49.4,0,5,0.054477653,0.63
43,1,475,FL,06:45.2,0,1,0.375540154,0.76
51,0,1133,CA,16:20.5,0,5,0.11588307,0.87
46,1,1093,TX,27:52.8,1,1,0.482394416,0.39
42,1,2738,FL,38:22.7,0,1,0.910068886,0.74
57,1,924,CA,26:56.1,0,5,0.586348796,0.81
46,0,1940,TX,18:05.3,0,1,0.881909963,0.15
48,0,2035,IL,36:28.7,0,1,0.375520473,0.14
50,1,1439,CA,02:15.8,1,5,0.696204212,0.04
50,0,2615,CA,30:36.0,0,5,0.905552394,0.07
56,0,1289,TX,58:13.2,0,1,0.106530994,0.11
52,0,2026,FL,48:49.6,0,1,0.008498118,0.26
57,0,840,CA,47:06.5,0,5,0.39711931,0.64
59,0,579,TX,59:38.6,0,1,0.75123154,0.19
43,0,1473,TX,19:10.8,0,1,0.879419699,0.06
42,1,1738,CA,12:32.6,1,5,0.521858676,0.04
58,0,1641,CA,51:26.0,0,5,0.501077392,0.76
52,1,2013,TX,26:16.3,0,1,0.236700942,0.59
41,1,2459,TX,59:34.6,0,1,0.300971237,0.3
47,1,1101,FL,18:29.0,0,1,0.316239273,0.89
40,1,2968,CA,56:30.8,0,5,0.88948232,0.41
46,1,531,IL,51:56.8,0,1,0.648811837,0.58
40,1,1834,CA,56:43.0,0,5,0.164454594,0.46
54,0,2025,CA,17:05.6,0,5,0.811733557,0.19
53,1,695,FL,38:50.7,1,1,0.954104979,0.07
40,1,2237,TX,23:29.0,0,1,0.82944809,0.77
48,1,2204,NY,26:13.0,0,5,0.481042091,0.74
44,1,2718,TX,49:38.9,0,1,0.186212673,0.83
56,1,1818,FL,42:50.8,1,1,0.201913197,0.03
50,1,1357,CA,14:45.8,1,5,0.69312768,0.42
47,1,2014,TX,44:55.2,0,1,0.161141547,0.73
51,0,1512,TX,11:47.0,0,1,0.368376168,0.94
44,1,1548,TX,40:32.9,0,1,0.131724995,0.62
60,1,1254,CA,10:12.1,1,5,0.87954305,0.54
42,1,1739,CA,21:53.3,0,5,0.104089453,0.61
50,1,2940,IL,56:56.2,0,1,0.389161769,0.54
56,1,1886,NY,04:47.3,0,5,0.537284292,0.87
53,1,2617,CA,40:23.9,0,5,0.492580044,0.57
49,1,751,CA,44:03.5,0,5,0.368556917,0.99
45,0,1811,CA,12:31.5,0,5,0.52787933,0.29
50,0,701,IL,09:11.7,0,1,0.05265173,0.78
50,0,2244,TX,52:28.1,0,1,0.404980098,0.27
52,0,2254,NY,08:54.8,0,5,0.175196963,0.78
59,0,2005,TX,34:30.7,0,1,0.126747069,0.88
47,1,1959,CA,48:37.8,1,5,0.925983238,0.15
49,1,2837,FL,33:58.5,1,1,0.547948267,0.29
52,1,495,TX,07:17.7,1,1,0.284836529,0.27
59,1,2736,TX,25:43.4,0,1,0.53315153,0.9
55,1,2596,TX,33:57.7,1,1,0.939190494,0.51
51,0,1492,IL,00:04.4,0,1,0.840526099,0.19
57,1,2960,CA,46:28.3,0,5,0.233266638,0.68
41,1,1216,TX,46:48.5,0,1,0.277556904,0.91
44,1,1072,IL,03:04.1,0,1,0.557861537,0.54
48,0,1167,NY,57:41.6,0,5,0.691188259,0.08
40,1,2244,NY,47:43.0,0,5,0.245903303,0.55
41,1,1936,CA,45:12.1,0,5,0.947995795,0.84
52,1,771,TX,29:59.8,1,1,0.125742252,0.33
55,0,2103,CA,35:35.5,0,5,0.524431841,0.08
46,1,2039,CA,20:38.6,1,5,0.519618836,0.37
49,0,2946,NY,56:00.2,0,5,0.045924925,0.77
54,1,632,TX,04:55.5,1,1,0.485868573,0.51
49,0,1893,CA,52:49.5,0,5,0.576398032,0.31
45,0,2009,TX,33:56.8,0,1,0.914307944,0.02
40,0,1379,TX,23:47.3,0,1,0.371436986,0.44
58,1,1130,CA,53:39.0,1,5,0.826753474,0.52
47,0,1638,TX,10:38.5,0,1,0.983599155,0.42
53,1,967,FL,25:53.8,1,1,0.35663111,0.07
57,1,1533,CA,47:19.8,1,5,0.238824968,0.27
50,1,1890,CA,38:00.2,0,5,0.517447273,0.54
56,1,1956,NY,18:01.5,1,5,0.336597308,0.06
43,1,2306,CA,09:18.3,1,5,0.359936182,0.32
51,1,2905,TX,31:00.5,1,1,0.355190614,0.07
42,1,2384,NY,10:23.5,1,5,0.236153483,0.18
55,1,2690,CA,02:35.5,1,5,0.873203378,0.36
57,0,502,FL,03:28.8,0,1,0.033398193,0.74
47,0,2890,NY,04:09.0,0,5,0.226843327,0.6
40,0,1879,CA,57:20.7,0,5,0.396918183,0.16
54,1,1145,NY,50:09.3,0,5,0.77087858,0.88
57,0,2420,FL,22:58.9,0,1,0.426591571,0.31
45,1,1349,CA,20:49.0,1,5,0.782562139,0.28
59,1,1480,CA,16:13.9,1,5,0.965539419,0.13
49,1,1538,TX,20:29.4,1,1,0.377843384,0.04
52,1,1261,TX,07:19.8,0,1,0.838238973,0.69
54,1,1211,NY,34:29.4,1,5,0.705490027,0.59
54,0,1861,FL,38:35.8,0,1,0.402324479,0.42
48,0,660,CA,31:38.0,0,5,0.535252928,0.94
41,0,1964,TX,36:50.6,0,1,0.11564393,0.72
45,1,2922,CA,11:02.8,0,5,0.243674507,0.86
60,1,1711,CA,45:18.1,0,5,0.307414658,0.88
45,1,657,NY,11:02.1,0,5,0.819893742,0.86
59,1,1753,CA,50:09.1,1,5,0.670036375,0.58
59,0,1985,CA,16:16.9,0,5,0.362401233,0.27
57,0,2789,TX,09:48.0,0,1,0.701240678,0.74
45,0,2981,CA,41:54.8,0,5,0.960577662,0.55
54,0,648,IL,40:04.7,0,1,0.12663799,0.73
49,0,1930,NY,24:41.7,0,5,0.301622346,0.83
41,1,1251,FL,21:07.8,0,1,0.764455901,0.67
58,0,1298,TX,47:50.2,0,1,0.820270479,0.52
42,1,2191,NY,10:57.5,0,5,0.692247933,0.9
53,1,1568,TX,47:05.1,1,1,0.067823848,0.2
45,1,1401,TX,15:44.5,0,1,0.617307864,0.41
57,0,2408,FL,08:56.6,0,1,0.106964068,0.55
41,0,2645,CA,38:54.8,0,5,0.791353671,0.75
51,1,1880,NY,15:11.3,0,5,0.050055321,0.91
51,1,1056,TX,56:57.3,0,1,0.419505714,0.79
48,0,1960,CA,13:09.8,0,5,0.785437955,0.85
56,1,2745,CA,54:19.7,1,5,0.416570032,0.33
50,1,2132,TX,44:58.5,1,1,0.356281594,0.37
47,1,1680,TX,05:54.1,1,1,0.817032271,0.11
54,0,578,CA,52:29.2,0,5,0.93778602,0.63
44,0,1719,CA,10:51.9,0,5,0.547150025,0.48
57,0,1245,CA,14:59.2,0,5,0.067907235,0.75
45,0,1921,NY,25:02.9,0,5,0.3171095,0.24
43,1,1221,FL,23:14.0,0,1,0.929199803,0.87
57,0,1999,IL,39:37.2,0,1,0.218230167,0.96
56,0,1445,TX,29:30.3,0,1,0.979924074,0.01
52,0,2229,IL,10:21.6,0,1,0.714509708,0.54
43,1,421,CA,23:57.0,1,5,0.087949192,0.1
51,0,2705,TX,14:09.4,0,1,0.255484286,0.78
44,1,2776,IL,07:44.7,0,1,0.085702194,0.52
60,1,1130,FL,02:57.3,1,1,0.649958749,0.1
59,0,1144,CA,08:50.9,0,5,0.007691747,0.36
55,1,837,NY,38:53.5,0,5,0.525369455,0.99
53,0,2035,FL,32:39.4,0,1,0.9842171,0.28
59,0,1461,CA,14:54.9,0,5,0.668382905,0.22
43,0,2021,NY,36:41.9,0,5,0.159553566,0.39
60,1,1984,FL,57:50.6,1,1,0.696443926,0.62
53,1,2436,IL,39:51.4,0,1,0.345380787,0.71
40,0,1347,CA,33:06.2,0,5,0.39613723,0.06
44,1,2905,CA,20:10.7,1,5,0.911251652,0.08
52,0,837,IL,45:34.3,0,1,0.866949712,0.85
43,1,2039,IL,15:39.3,0,1,0.86220281,0.86
53,1,2305,TX,30:46.9,0,1,0.738441891,0.75
40,1,1582,NY,30:50.4,0,5,0.119209069,0.52
50,1,1302,TX,27:28.3,1,1,0.10939817,0.48
48,0,807,CA,33:28.4,0,5,0.698197039,0.96
51,0,1692,CA,50:20.0,0,5,0.773099217,0.2
44,1,2124,FL,43:33.2,1,1,0.737653723,0.22
49,0,1731,CA,58:57.1,0,5,0.93420685,0.41
41,0,1648,TX,28:59.4,0,1,0.934896382,0.91
45,0,674,CA,37:14.2,0,5,0.94611902,0.58
49,0,2553,IL,42:54.7,0,1,0.120715493,0.7
40,0,766,NY,01:36.8,0,5,0.08965161,0.95
54,0,1214,IL,05:02.5,0,1,0.292114662,0.62
51,0,2936,NY,16:13.1,0,5,0.867160722,0.51
43,1,1497,FL,53:52.5,1,1,0.362925852,0.23
60,0,2627,IL,51:13.5,0,1,0.344063615,0.11
43,0,576,CA,57:08.1,0,5,0.049477305,0.75
60,1,493,FL,16:40.0,1,1,0.686376374,0.62
46,1,2787,TX,17:22.3,0,1,0.887668698,0.43
51,1,430,FL,54:55.4,1,1,0.131527801,0.44
52,0,2891,FL,22:01.6,0,1,0.5107401,0.79
50,1,1964,NY,13:01.9,0,5,0.279317758,0.89
58,1,2499,FL,38:14.1,1,1,0.604946024,0.34
46,1,838,CA,56:01.5,0,5,0.211403409,0.87
42,0,2676,FL,36:16.0,0,1,0.160432558,1
53,1,2788,TX,13:25.0,0,1,0.601707372,0.66
56,1,454,CA,54:29.8,1,5,0.293439433,0.12
43,1,887,IL,01:02.2,0,1,0.061768384,0.38
54,1,2183,NY,48:30.1,1,5,0.726070365,0.23
56,1,433,NY,31:25.2,1,5,0.158092133,0.49
55,0,1145,NY,46:11.6,0,5,0.325017069,0.89
59,0,438,NY,48:58.7,0,5,0.724985811,0.05
59,0,1410,CA,55:47.5,0,5,0.526054602,0.09
55,1,2438,CA,33:36.2,0,5,0.234642038,0.94
55,1,1681,NY,45:37.7,1,5,0.616511363,0.29
40,0,1414,NY,12:55.7,0,5,0.169960843,0.9
53,1,514,FL,29:48.1,1,1,0.321852819,0.14
43,0,1090,TX,33:01.7,0,1,0.258189343,0.47
42,0,1930,CA,07:38.3,0,5,0.171584457,0.74
55,1,1729,CA,39:11.4,1,5,0.557086447,0.59
60,1,2526,CA,44:26.6,1,5,0.903542283,0.22
47,1,2973,CA,52:41.3,0,5,0.8593368,0.6
60,0,2071,FL,12:44.2,0,1,0.89167633,0.05
57,1,1901,IL,02:07.8,1,1,0.179074605,0.21
45,0,2012,CA,14:52.4,0,5,0.065288678,0.8
54,1,1656,CA,56:42.0,1,5,0.838765453,0.33
45,1,2278,CA,45:29.4,1,5,0.407460807,0.2
56,0,733,IL,15:34.8,0,1,0.641138894,0.04
50,1,1851,FL,20:48.6,0,1,0.328104593,0.63
42,1,848,CA,48:50.6,1,5,0.626296332,0.05
53,0,1885,CA,58:50.3,0,5,0.909278904,0.88
57,0,1473,CA,54:43.0,0,5,0.314844851,0.08
41,0,734,CA,56:51.3,0,5,0.831476416,0.74
45,1,2023,CA,23:15.3,1,5,0.96266893,0.3
44,0,508,CA,14:48.0,0,5,0.857313575,0.49
60,0,2213,FL,50:54.6,0,1,0.028280351,0.99
57,1,1401,CA,51:27.4,1,5,0.679948875,0.07
60,1,2824,NY,02:07.0,1,5,0.954549541,0.22
59,0,2145,TX,36:30.9,0,1,0.807189123,0.43
50,1,511,NY,26:03.5,0,5,0.076949724,0.93
59,1,1261,FL,40:23.7,0,1,0.71809525,0.76
42,0,1610,CA,43:41.9,0,5,0.902622882,0.46
46,1,998,TX,52:54.0,0,1,0.512402055,0.9
45,0,1672,NY,04:38.4,0,5,0.365837877,0.48
52,0,2675,CA,41:00.7,0,5,0.888521602,0.34
52,0,824,IL,07:32.7,0,1,0.846768981,0.89
51,0,956,IL,38:01.2,0,1,0.647065907,0.22
44,0,1332,FL,10:06.3,0,1,0.619085124,0.59
40,0,652,NY,40:36.5,0,5,0.305392657,0.87
58,0,788,CA,53:29.1,0,5,0.550420075,0.4
50,0,1451,TX,15:10.8,0,1,0.570525656,1
58,0,1114,CA,37:09.7,0,5,0.276108359,0.17
44,0,1663,CA,55:23.0,0,5,0.31382707,0.59
55,0,2233,NY,20:29.0,0,5,0.003373453,0.87
45,1,424,NY,41:41.0,0,5,0.277208293,0.76
56,0,1679,IL,33:16.0,0,1,0.721838227,0.67
49,1,2635,NY,47:52.3,0,5,0.190751368,0.73
51,0,2767,FL,26:09.8,0,1,0.448321816,0.5
43,0,1488,TX,37:38.6,0,1,0.300342993,0.12
49,1,1173,TX,34:58.1,0,1,0.766911411,0.58
48,0,2130,CA,37:56.9,0,5,0.611671352,0.46
60,0,1645,CA,49:40.2,1,5,0.51735998,0
42,0,1493,FL,07:13.1,0,1,0.322724025,0.5
60,0,2329,CA,46:20.3,0,5,0.565109322,0.89
46,0,959,TX,01:49.1,0,1,0.447109349,0.92
47,0,401,FL,21:56.3,0,1,0.866693873,0.18
53,1,1702,TX,21:29.9,1,1,0.961940191,0.22
48,1,1343,TX,24:44.4,0,1,0.117477216,0.45
50,1,899,FL,19:51.8,1,1,0.030413635,0.35
46,0,1512,TX,04:45.5,0,1,0.366493171,0.03
50,1,1256,TX,13:05.4,1,1,0.2476604,0.02
49,1,1811,FL,37:05.7,1,1,0.870179364,0.28
45,0,1789,TX,26:22.3,0,1,0.184501059,0.57
59,0,550,TX,22:48.0,0,1,0.328288439,0.12
58,1,516,TX,45:54.9,0,1,0.522075702,0.79
46,0,1562,NY,50:35.2,0,5,0.098227479,0.58
55,1,2591,IL,14:45.7,1,1,0.999613772,0.1
57,1,1624,IL,58:32.1,1,1,0.501385282,0.63
52,1,1706,TX,57:34.7,1,1,0.764771476,0.51
53,0,2405,IL,04:44.2,0,1,0.89236864,0.17
51,0,2381,CA,19:24.1,0,5,0.086178243,0.06
59,1,2985,IL,47:52.6,0,1,0.879018922,0.85
42,0,2546,IL,14:21.3,0,1,0.273967576,0.24
56,1,2065,TX,36:36.7,1,1,0.486789239,0.12
48,1,868,IL,46:19.2,0,1,0.08945591,0.81
52,0,1928,FL,40:02.7,0,1,0.037720009,0.96
42,0,1114,CA,37:05.7,0,5,0.565309791,0.52
56,1,585,CA,19:43.6,0,5,0.331673048,0.82
51,1,612,TX,59:50.0,0,1,0.731242365,0.93
41,0,860,TX,27:11.5,0,1,0.605967348,0.4
42,1,2771,TX,08:36.0,1,1,0.939609508,0.2
55,1,1409,IL,01:49.0,0,1,0.521217868,0.74
53,0,1226,FL,10:50.5,0,1,0.80446959,0.53
46,1,2558,TX,07:21.7,0,1,0.656092257,0.42
50,0,1681,CA,17:35.7,0,5,0.043158548,0.28
50,0,2053,CA,53:29.8,0,5,0.013784534,0.59
41,1,2511,FL,44:59.3,1,1,0.569018329,0.17
53,0,1503,FL,41:48.4,0,1,0.540117427,0.14
54,0,2789,CA,00:48.5,0,5,0.149349635,0.86
43,1,779,NY,25:46.2,0,5,0.759193762,0.5
53,0,1123,FL,42:24.9,0,1,0.704606315,0.29
51,1,2571,FL,45:58.8,0,1,0.867986646,0.83
51,1,2372,CA,43:16.0,1,5,0.356220561,0.05
48,0,749,FL,24:17.3,0,1,0.019850378,0.03
40,0,1660,TX,16:21.2,0,1,0.559610149,0.27
42,1,2730,TX,17:11.0,1,1,0.173888577,0.09
42,0,1004,IL,16:09.8,0,1,0.072219091,0.02
56,0,592,CA,24:31.8,0,5,0.630339795,0.15
44,0,993,TX,50:44.7,0,1,0.921398938,0.59
52,1,2790,FL,20:49.9,0,1,0.659850925,0.76
58,1,724,CA,55:41.9,1,5,0.5040925,0.65
47,0,473,TX,37:57.0,0,1,0.068074149,0.59
40,1,2693,FL,13:26.0,0,1,0.101163204,0.39
43,0,1410,TX,38:32.9,0,1,0.392642254,0.66
41,0,2681,TX,05:48.8,0,1,0.391783212,0.82
48,1,2561,CA,37:30.5,1,5,0.920527937,0.07
59,0,994,TX,06:15.6,0,1,0.299728051,0.97
46,0,1276,TX,57:15.9,0,1,0.498868053,0.98
44,1,1455,CA,04:39.3,0,5,0.922443972,0.59
60,1,1132,CA,22:28.2,1,5,0.098877111,0.12
50,1,2610,TX,50:30.6,1,1,0.179830343,0.36
43,1,1572,TX,44:34.5,1,1,0.11772563,0.16
52,0,1462,CA,21:24.4,0,5,0.956582881,0.72
54,0,1958,FL,14:34.6,0,1,0.426298064,0.51
50,1,1480,NY,00:35.1,1,5,0.083784501,0.19
60,0,1836,NY,32:45.7,0,5,0.616043313,0.49
60,1,509,CA,49:44.2,1,5,0.699193884,0.12
53,1,2420,CA,33:46.4,1,5,0.226997214,0.13
43,0,1905,TX,03:30.9,0,1,0.220420215,0.96
47,0,1594,TX,27:01.9,0,1,0.321036861,0.06
43,0,1098,TX,02:32.6,0,1,0.238816345,0.78
41,1,1288,CA,48:39.2,0,5,0.891334186,0.67
44,1,2724,FL,53:06.2,1,1,0.106866241,0.31
51,1,2627,TX,10:08.7,1,1,0.935644311,0.51
46,1,1167,CA,02:46.8,1,5,0.597243349,0.23
51,1,1636,FL,30:18.4,1,1,0.36166981,0.24
55,0,982,NY,25:21.5,0,5,0.402887713,0.42
59,0,542,NY,06:44.3,0,5,0.617717936,0.11
60,1,1220,IL,44:02.7,0,1,0.022222203,0.99
42,0,422,TX,25:20.4,0,1,0.652054102,0.43
